resto_id,resto_name,url,kota,rating,preferred,opening_id
460,martabak pizza orins gondangdia,https://food.grab.com/id/id/restaurant/martabak-pizza-orins-gondangdia-delivery/IDGFSTI000036eo?,Jakarta,4.8,1,9.0
461,martabak kang wawan tanah abang,https://food.grab.com/id/id/restaurant/martabak-kang-wawan-tanah-abang-delivery/6-C2L3NKJHLFJWT6?,Jakarta,4.8,1,65.0
462,martabak alfa 88 kramat,https://food.grab.com/id/id/restaurant/martabak-alfa-88-kramat-delivery/6-C3XJMFDYG62XE6?,Jakarta,4.8,1,100.0
463,martabak bangka piki 99 kramat,https://food.grab.com/id/id/restaurant/martabak-bangka-piki-99-kramat-delivery/6-CZBCNNW2GXAKRA?,Jakarta,4.5,1,100.0
464,martabak redjo 88 pasar manggis,https://food.grab.com/id/id/restaurant/martabak-redjo-88-pasar-manggis-delivery/6-C3UCAU5XUADWNA?,Jakarta,4.6,1,102.0
465,martabak apollo bangka tomang,https://food.grab.com/id/id/restaurant/martabak-apollo-bangka-tomang-delivery/6-CY6FR25TL66YWE?,Jakarta,4.8,1,103.0
466,martabak rudy sawah besar,https://food.grab.com/id/id/restaurant/martabak-rudy-sawah-besar-delivery/IDGFSTI00001n7y?,Jakarta,4.8,1,104.0
467,martabak djuara kebon melati,https://food.grab.com/id/id/restaurant/martabak-djuara-kebon-melati-delivery/6-CZNEC3CUCFWCG6?,Jakarta,4.8,1,105.0
468,martabakku cikini,https://food.grab.com/id/id/restaurant/martabakku-cikini-delivery/6-CYVFRTEDRB5XDA?,Jakarta,4.8,1,2.0
469,martabak pecenongan express 33 cideng,https://food.grab.com/id/id/restaurant/martabak-pecenongan-express-33-cideng-delivery/6-C252DENAHBLCET?,Jakarta,4.5,1,32.0
470,warung teh aco kebon melati,https://food.grab.com/id/id/restaurant/warung-teh-aco-kebon-melati-delivery/6-C2B2A63HNFJEFA?,Jakarta,4.6,1,105.0
471,martabak bangka al hikmah 165 utan kayu selatan,https://food.grab.com/id/id/restaurant/martabak-bangka-al-hikmah-165-utan-kayu-selatan-delivery/6-C23XJ8CXEBMGGN?,Jakarta,4.8,1,36.0
472,martabak marbest pejompongan,https://food.grab.com/id/id/restaurant/martabak-marbest-pejompongan-delivery/6-CY2ARBUAFFNFV6?,Jakarta,4.3,1,106.0
473,martabak manis amira jaya pasar manggis,https://food.grab.com/id/id/restaurant/martabak-manis-amira-jaya-pasar-manggis-delivery/6-C2XGNJJHLVKKGJ?,Jakarta,4.6,1,67.0
474,martabak begadang karang anyar,https://food.grab.com/id/id/restaurant/martabak-begadang-karang-anyar-delivery/6-C3NHG6MKV6NKR2?,Jakarta,4.6,1,32.0
475,roti bakar 78 kramat,https://food.grab.com/id/id/restaurant/roti-bakar-78-kramat-delivery/AWh-1uSeZXYdMpch2aYp?,Jakarta,4.3,1,32.0
476,martabak ko apin pademangan timur,https://food.grab.com/id/id/restaurant/martabak-ko-apin-pademangan-timur-delivery/6-CYKERPEVLYLXTE?,Jakarta,4.8,1,107.0
477,martabak rizky 99 pasar baru,https://food.grab.com/id/id/restaurant/martabak-rizky-99-pasar-baru-delivery/6-C3LCKGAZLREUBE?,Jakarta,4.8,1,108.0
478,mie aceh sultan kebon kacang,https://food.grab.com/id/id/restaurant/mie-aceh-sultan-kebon-kacang-delivery/6-C32ZCNJCBEJJNA?,Jakarta,4.1,1,32.0
479,martabak aa pasar manggis,https://food.grab.com/id/id/restaurant/martabak-aa-pasar-manggis-delivery/6-CZMGCPW2LFXCVJ?,Jakarta,4.8,1,109.0
480,martabak seneng hati gang kancil keagungan,https://food.grab.com/id/id/restaurant/martabak-seneng-hati-gang-kancil-keagungan-delivery/6-C2AZJE53JE3AEN?,Jakarta,4.6,1,2.0
481,martabak hooland78 grogol,https://food.grab.com/id/id/restaurant/martabak-hooland78-grogol-delivery/6-C3DTNZDBR3W3DA?,Jakarta,4.5,1,110.0
482,martabak sinar bulan grogol,https://food.grab.com/id/id/restaurant/martabak-sinar-bulan-grogol-delivery/IDGFSTI000000pq?,Jakarta,4.6,1,111.0
483,martabak bangka akim tanjung duren utara,https://food.grab.com/id/id/restaurant/martabak-bangka-akim-tanjung-duren-utara-delivery/IDGFSTI00002s5h?,Jakarta,4.8,1,47.0
484,martabak kue pukis mega rasa tangki,https://food.grab.com/id/id/restaurant/martabak-kue-pukis-mega-rasa-tangki-delivery/6-CYVTVE5TLNCAAN?,Jakarta,4.8,1,2.0
485,martabak sniper karet kuningan,https://food.grab.com/id/id/restaurant/martabak-sniper-karet-kuningan-delivery/IDGFSTI00002st5?,Jakarta,4.6,1,65.0
486,martabak 777 sb kebon kacang,https://food.grab.com/id/id/restaurant/martabak-777-sb-kebon-kacang-delivery/6-C3UYRAVGVEUFN6?,Jakarta,4.6,1,29.0
487,martabak 4215 kayu putih,https://food.grab.com/id/id/restaurant/martabak-4215-kayu-putih-delivery/IDGFSTI00001rlh?,Jakarta,4.7,1,112.0
488,pukis martabak kota baru karet semanggi,https://food.grab.com/id/id/restaurant/pukis-martabak-kota-baru-karet-semanggi-delivery/6-C4B2R7XFELETG6?,Jakarta,4.7,1,8.0
489,martabak boss tomang,https://food.grab.com/id/id/restaurant/martabak-boss-tomang-delivery/IDGFSTI000001ds?,Jakarta,4.6,1,113.0
490,martabak 88 manis telor kemayoran,https://food.grab.com/id/id/restaurant/martabak-88-manis-telor-kemayoran-delivery/6-CYXTLNX1VCBVTJ?,Jakarta,4.6,1,2.0
491,martabak boncang kebon kacang,https://food.grab.com/id/id/restaurant/martabak-boncang-kebon-kacang-delivery/6-CZNVUGCYCBJBCE?,Jakarta,4.8,1,65.0
492,martabak aidolai duri selatan,https://food.grab.com/id/id/restaurant/martabak-aidolai-duri-selatan-delivery/6-CZBHCAJDAGLGV6?,Jakarta,4.6,1,114.0
493,martabak bangka faiz johar baru,https://food.grab.com/id/id/restaurant/martabak-bangka-faiz-johar-baru-delivery/6-CY6ERXUHEPT3FE?,Jakarta,4.8,1,101.0
494,martabak top bandung heroy 2 kebon kacang,https://food.grab.com/id/id/restaurant/martabak-top-bandung-heroy-2-kebon-kacang-delivery/IDGFSTI00003fh8?,Jakarta,4.7,1,65.0
495,martabak mas jokos tangki,https://food.grab.com/id/id/restaurant/martabak-mas-jokos-tangki-delivery/6-C2VDRU2AA2KDEE?,Jakarta,4.4,1,73.0
496,martabak legit group tebet,https://food.grab.com/id/id/restaurant/martabak-legit-group-tebet-delivery/6-C2KYN66AC32EHA?,Jakarta,4.6,1,115.0
497,martabak origin tanjung duren selatan,https://food.grab.com/id/id/restaurant/martabak-origin-tanjung-duren-selatan-delivery/6-CZKENEUZTBLWDA?,Jakarta,4.8,1,116.0
498,risoles harajuku by asap group setiabudi,https://food.grab.com/id/id/restaurant/risoles-harajuku-by-asap-group-setiabudi-delivery/6-C2JFAA3KJBU1N2?,Jakarta,4.7,1,82.0
499,martabak mr huang duri utara,https://food.grab.com/id/id/restaurant/martabak-mr-huang-duri-utara-delivery/6-C2AHJX2YWEAXVT?,Jakarta,4.9,1,117.0
500,martabak manis telor 72 serdang,https://food.grab.com/id/id/restaurant/martabak-manis-telor-72-serdang-delivery/6-CZADLXKTGN4EN2?,Jakarta,4.8,1,61.0
501,martabak bangka melani 99 kramat sentiong,https://food.grab.com/id/id/restaurant/martabak-bangka-melani-99-kramat-sentiong-delivery/6-C2BBNNJFJJBJE2?,Jakarta,,0,2.0
502,martabak top tomang krukut,https://food.grab.com/id/id/restaurant/martabak-top-tomang-krukut-delivery/6-CY6KDCL2LRNETE?,Jakarta,4.7,1,104.0
503,martabak bangka ortega angke,https://food.grab.com/id/id/restaurant/martabak-bangka-ortega-angke-delivery/6-CZNGRTKWRJJART?,Jakarta,4.7,1,118.0
504,martabak josh tanjung duren selatan,https://food.grab.com/id/id/restaurant/martabak-josh-tanjung-duren-selatan-delivery/6-CZCWRUCUTB41A2?,Jakarta,5.0,1,64.0
505,martabak pukis lbs kemanggisan,https://food.grab.com/id/id/restaurant/martabak-pukis-lbs-kemanggisan-delivery/6-CZDTVGEWTETCLJ?,Jakarta,4.6,1,115.0
506,mie aceh abi mardani cempaka putih barat,https://food.grab.com/id/id/restaurant/mie-aceh-abi-mardani-cempaka-putih-barat-delivery/IDGFSTI000020th?,Jakarta,4.7,1,2.0
507,martabak borneo setiabudi,https://food.grab.com/id/id/restaurant/martabak-borneo-setiabudi-delivery/IDGFSTI000001kw?,Jakarta,4.7,1,116.0
508,martabak bangka nusantara pejagalan,https://food.grab.com/id/id/restaurant/martabak-bangka-nusantara-pejagalan-delivery/6-C2MTRPUBRA33R2?,Jakarta,4.7,1,32.0
509,martabak bangka 168 grogol,https://food.grab.com/id/id/restaurant/martabak-bangka-168-grogol-delivery/IDGFSTI000003is?,Jakarta,4.8,1,65.0
510,martabak muv on menteng,https://food.grab.com/id/id/restaurant/martabak-muv-on-menteng-delivery/6-C3D2LXX1T75KGX?,Jakarta,,0,2.0
511,martabak sipit bangka 99 utan kayu selatan,https://food.grab.com/id/id/restaurant/martabak-sipit-bangka-99-utan-kayu-selatan-delivery/6-C32ZSCAAKA2JFA?,Jakarta,4.9,1,65.0
512,martabak bangka manis telor arwina jelambar baru,https://food.grab.com/id/id/restaurant/martabak-bangka-manis-telor-arwina-jelambar-baru-delivery/6-CYU1V73FLUAVTE?,Jakarta,4.5,1,32.0
513,martabak katz duri utara,https://food.grab.com/id/id/restaurant/martabak-katz-duri-utara-delivery/6-CZLJUEUCJPXFMA?,Jakarta,4.7,1,34.0
514,martabaks kebon sirih,https://food.grab.com/id/id/restaurant/martabaks-kebon-sirih-delivery/6-C4CYA74XTULBJN?,Jakarta,5.0,1,64.0
515,martabak manis dan telor aufa berkah sunter agung,https://food.grab.com/id/id/restaurant/martabak-manis-dan-telor-aufa-berkah-sunter-agung-delivery/6-C3B2LYDYV4NEUA?,Jakarta,4.9,1,2.0
516,martabak maksi 99 utan kayu selatan,https://food.grab.com/id/id/restaurant/martabak-maksi-99-utan-kayu-selatan-delivery/6-C2ECREW1CUJUDA?,Jakarta,4.8,1,36.0
517,binus martabak bandung 69 binus,https://food.grab.com/id/id/restaurant/binus-martabak-bandung-69-binus-delivery/IDGFSTI00000r1l?,Jakarta,4.5,1,100.0
518,martabak enak palmerah,https://food.grab.com/id/id/restaurant/martabak-enak-palmerah-delivery/6-C2EZNRM3L35GCT?,Jakarta,4.5,1,119.0
519,martabak bangka 97 manggarai,https://food.grab.com/id/id/restaurant/martabak-bangka-97-manggarai-delivery/6-C36GTRLUVPE1L2?,Jakarta,4.7,1,32.0
520,hokben menteng huis,https://food.grab.com/id/id/restaurant/hokben-menteng-huis-delivery/6-CY4XJATHL6KBNA?,Jakarta,4.8,1,2.0
521,sushi yay cikini,https://food.grab.com/id/id/restaurant/sushi-yay-cikini-delivery/6-C2V3DEMHGTTDNE?,Jakarta,4.8,1,2.0
522,ryujin beef bowl by legit group tomang,https://food.grab.com/id/id/restaurant/ryujin-beef-bowl-by-legit-group-tomang-delivery/6-C23YRJ61EUCZCX?,Jakarta,4.6,1,2.0
523,yoshinoya beef bowl suryopranoto,https://food.grab.com/id/id/restaurant/yoshinoya-beef-bowl-suryopranoto-delivery/6-CYLELTLZNVC1RN?,Jakarta,4.8,1,2.0
524,takoyaki tanaka san cideng,https://food.grab.com/id/id/restaurant/takoyaki-tanaka-san-cideng-delivery/IDGFSTI00001yxv?,Jakarta,4.6,1,2.0
525,gokana ramen teppan chubb square plaza uob,https://food.grab.com/id/id/restaurant/gokana-ramen-teppan-chubb-square-plaza-uob-delivery/6-C3LGSAM2E7W2VX?,Jakarta,4.8,1,2.0
526,sushi stop kampung bali,https://food.grab.com/id/id/restaurant/sushi-stop-kampung-bali-delivery/6-C2WEGBVKVTVVTA?,Jakarta,4.8,1,2.0
527,hangry all in one harmoni,https://food.grab.com/id/id/restaurant/hangry-all-in-one-harmoni-delivery/6-CZA1N8AGGTU3SA?,Jakarta,4.7,1,96.0
528,tanoshii sushi senen,https://food.grab.com/id/id/restaurant/tanoshii-sushi-senen-delivery/6-CYMADGMFLBNXVJ?,Jakarta,4.0,1,69.0
529,honu poke matcha bar healthy office park thamrin city eden kitchens,https://food.grab.com/id/id/restaurant/honu-poke-matcha-bar-healthy-office-park-thamrin-city-eden-kitchens-delivery/IDGFSTI00001yud?,Jakarta,4.7,1,2.0
530,beef gyu by asap group kebon kelapa,https://food.grab.com/id/id/restaurant/beef-gyu-by-asap-group-kebon-kelapa-delivery/6-C3NFJLADJATZWA?,Jakarta,4.7,1,35.0
531,san gyu by hangry harmoni,https://food.grab.com/id/id/restaurant/san-gyu-by-hangry-harmoni-delivery/6-CZAXSATXCF2XRX?,Jakarta,4.8,1,96.0
532,kimukatsu grand indonesia,https://food.grab.com/id/id/restaurant/kimukatsu-grand-indonesia-delivery/6-CYLGEUNGA6U1VE?,Jakarta,4.7,1,2.0
533,bento yay cikini,https://food.grab.com/id/id/restaurant/bento-yay-cikini-delivery/6-C2V3EE2ZFAWFRA?,Jakarta,4.8,1,2.0
534,bento by san gyu cikini,https://food.grab.com/id/id/restaurant/bento-by-san-gyu-cikini-delivery/6-C343EFMHHBDZJN?,Jakarta,4.8,1,4.0
535,dimsum yay harmoni,https://food.grab.com/id/id/restaurant/dimsum-yay-harmoni-delivery/6-C2VBA4JHNBJTGJ?,Jakarta,4.5,1,2.0
536,kedai takkasi takoyaki cab setiabudi jaksel,https://food.grab.com/id/id/restaurant/kedai-takkasi-takoyaki-cab-setiabudi-jaksel-delivery/6-C3X3AJV2MELARE?,Jakarta,4.8,1,48.0
537,shirato by dailybox gajah mada plaza,https://food.grab.com/id/id/restaurant/shirato-by-dailybox-gajah-mada-plaza-delivery/6-C3VZMGBEVJVZJE?,Jakarta,4.7,1,2.0
538,sushi mate salemba,https://food.grab.com/id/id/restaurant/sushi-mate-salemba-delivery/IDGFSTI000001os?,Jakarta,4.7,1,120.0
539,ichiban sushi harris vertu hotel harmoni jakarta,https://food.grab.com/id/id/restaurant/ichiban-sushi-harris-vertu-hotel-harmoni-jakarta-delivery/6-CY2EJ633JEAUHA?,Jakarta,4.7,1,2.0
540,new japanese resto kebon kelapa,https://food.grab.com/id/id/restaurant/new-japanese-resto-kebon-kelapa-delivery/6-C3TTRCJCEGNFJ2?,Jakarta,4.7,1,35.0
541,saltesse petojo,https://food.grab.com/id/id/restaurant/saltesse-petojo-delivery/6-CYLXV6A1GGDCG2?,Jakarta,4.4,1,2.0
542,nasi goreng asap by asap group setiabudi,https://food.grab.com/id/id/restaurant/nasi-goreng-asap-by-asap-group-setiabudi-delivery/IDGFSTI00000cob?,Jakarta,4.6,1,82.0
543,currygatou thamrin,https://food.grab.com/id/id/restaurant/currygatou-thamrin-delivery/6-C36ZL6EYV2AVPE?,Jakarta,4.9,1,2.0
544,tokyo belly ramen house by ismaya setiabudi one,https://food.grab.com/id/id/restaurant/tokyo-belly-ramen-house-by-ismaya-setiabudi-one-delivery/IDGFSTI00000053?,Jakarta,4.6,1,2.0
545,sugakiya ramen grand indonesia,https://food.grab.com/id/id/restaurant/sugakiya-ramen-grand-indonesia-delivery/6-CZKYUB42RYT3DA?,Jakarta,4.8,1,2.0
546,midori japanese restaurant menteng,https://food.grab.com/id/id/restaurant/midori-japanese-restaurant-menteng-delivery/6-C2TYTXKGTVM3BE?,Jakarta,4.8,1,2.0
547,nasi tim five star setiabudi,https://food.grab.com/id/id/restaurant/nasi-tim-five-star-setiabudi-delivery/6-C2VTFGAAL34AGA?,Jakarta,4.6,1,2.0
548,marugame udon tempura grand indonesia,https://food.grab.com/id/id/restaurant/marugame-udon-tempura-grand-indonesia-delivery/IDGFSTI000000xe?,Jakarta,4.8,1,2.0
549,ramenya %E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%B1%8B grand indonesia,https://food.grab.com/id/id/restaurant/ramenya-%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%B1%8B-grand-indonesia-delivery/6-C25GGA2BDF3BKE?,Jakarta,4.8,1,2.0
550,mab toppoki pasar baru,https://food.grab.com/id/id/restaurant/mab-toppoki-pasar-baru-delivery/6-C2UJRLJZFEUTEN?,Jakarta,4.4,1,2.0
551,oishi bento sbm sport club,https://food.grab.com/id/id/restaurant/oishi-bento-sbm-sport-club-delivery/IDGFSTI00000ef1?,Jakarta,4.7,1,2.0
552,pepper lunch plaza indonesia,https://food.grab.com/id/id/restaurant/pepper-lunch-plaza-indonesia-delivery/IDGFSTI000000xv?,Jakarta,4.7,1,2.0
553,nasi ikan katsu selayar petojo utara,https://food.grab.com/id/id/restaurant/nasi-ikan-katsu-selayar-petojo-utara-delivery/6-C2LYJFD3C64CCE?,Jakarta,4.8,1,2.0
554,ciz n chic tomang,https://food.grab.com/id/id/restaurant/ciz-n-chic-tomang-delivery/IDGFSTI00003bpq?,Jakarta,,0,2.0
555,beef mafia cikini,https://food.grab.com/id/id/restaurant/beef-mafia-cikini-delivery/6-C2V3EGB1LNLFTT?,Jakarta,4.7,1,2.0
556,sushi cuy foodcourt dpr,https://food.grab.com/id/id/restaurant/sushi-cuy-foodcourt-dpr-delivery/6-C3LWVK3ZVZEFTX?,Jakarta,4.6,1,2.0
557,sushi tei plaza indonesia,https://food.grab.com/id/id/restaurant/sushi-tei-plaza-indonesia-delivery/6-C26XUB5CR4JXKE?,Jakarta,4.8,1,2.0
558,maudon tanjung duren selatan,https://food.grab.com/id/id/restaurant/maudon-tanjung-duren-selatan-delivery/6-C3UWDEL1AU51FA?,Jakarta,4.9,1,2.0
559,lawson jb tower,https://food.grab.com/id/id/restaurant/lawson-jb-tower-delivery/6-CZBHSB2DRKJ3TT?,Jakarta,4.7,1,2.0
560,salmon fit sudirman,https://food.grab.com/id/id/restaurant/salmon-fit-sudirman-delivery/6-C36EKGLYHB42DA?,Jakarta,4.0,1,2.0
561,sushi ikari taman sari,https://food.grab.com/id/id/restaurant/sushi-ikari-taman-sari-delivery/6-CY4VT66VAU52EN?,Jakarta,4.5,1,32.0
562,genki sushi plaza indonesia,https://food.grab.com/id/id/restaurant/genki-sushi-plaza-indonesia-delivery/6-CY3ZEAJFV66HNE?,Jakarta,4.8,1,2.0
563,sukiya %E3%81%99%E3%81%8D%E5%AE%B6 cideng timur,https://food.grab.com/id/id/restaurant/sukiya-%E3%81%99%E3%81%8D%E5%AE%B6-cideng-timur-delivery/AWgYYEch5b9pQDOtkxrr?,Jakarta,4.7,1,2.0
564,sushigan tambora,https://food.grab.com/id/id/restaurant/sushigan-tambora-delivery/6-CYLFEEEFCXEWTT?,Jakarta,4.7,1,2.0
565,butanoya japan pork bowl bento pademangan,https://food.grab.com/id/id/restaurant/butanoya-japan-pork-bowl-bento-pademangan-delivery/6-C2AJKAU3WECBT6?,Jakarta,4.8,1,2.0
566,fure sushi duri selatan,https://food.grab.com/id/id/restaurant/fure-sushi-duri-selatan-delivery/6-CYKVJKCDV8DVTE?,Jakarta,4.8,1,2.0
567,peanut garden frozen food kebon kacang,https://food.grab.com/id/id/restaurant/peanut-garden-frozen-food-kebon-kacang-delivery/6-C2UUHBNTLB33RA?,Jakarta,4.7,1,32.0
568,mentaistic id pademangan timur,https://food.grab.com/id/id/restaurant/mentaistic-id-pademangan-timur-delivery/6-CZNXVGAVL7K1JA?,Jakarta,4.9,1,2.0
569,sushimoo kebon sirih,https://food.grab.com/id/id/restaurant/sushimoo-kebon-sirih-delivery/6-C25EEZMXGK4JJT?,Jakarta,4.7,1,2.0
570,ayamu kartini,https://food.grab.com/id/id/restaurant/ayamu-kartini-delivery/6-C3TDN6ECEJXXLX?,Jakarta,4.9,1,2.0
571,fried chicken geprek gian galur,https://food.grab.com/id/id/restaurant/fried-chicken-geprek-gian-galur-delivery/IDGFSTI00002oz1?,Jakarta,4.6,1,93.0
572,sushi go ciputra mall,https://food.grab.com/id/id/restaurant/sushi-go-ciputra-mall-delivery/6-C25DR36KJPTCVX?,Jakarta,4.8,1,2.0
573,ramen ten 10 gajah mada plaza,https://food.grab.com/id/id/restaurant/ramen-ten-10-gajah-mada-plaza-delivery/6-CZNEGRMWGADVNA?,Jakarta,4.5,1,2.0
574,sushi hiro %E5%AF%BF%E5%8F%B8%E3%83%92%E3%83%AD plaza indonesia,https://food.grab.com/id/id/restaurant/sushi-hiro-%E5%AF%BF%E5%8F%B8%E3%83%92%E3%83%AD-plaza-indonesia-delivery/6-CZJFAYTGLN41V6?,Jakarta,4.7,1,2.0
575,osakayaki tanjung duren utara,https://food.grab.com/id/id/restaurant/osakayaki-tanjung-duren-utara-delivery/6-C3T1JZE1LXUUG2?,Jakarta,4.8,1,2.0
576,ikkudo ichi %E4%B8%80%E5%96%B0%E5%A0%82 plaza indonesia,https://food.grab.com/id/id/restaurant/ikkudo-ichi-%E4%B8%80%E5%96%B0%E5%A0%82-plaza-indonesia-delivery/6-C2W1APLKJTLXL6?,Jakarta,4.7,1,2.0
577,shirato by dailybox tanjung duren,https://food.grab.com/id/id/restaurant/shirato-by-dailybox-tanjung-duren-delivery/6-C2B2A2VYKALTVE?,Jakarta,4.6,1,121.0
578,ichiban dorayaki food court gajah mada plaza,https://food.grab.com/id/id/restaurant/ichiban-dorayaki-food-court-gajah-mada-plaza-delivery/6-C3X2SBCVCX3XAX?,Jakarta,4.3,1,2.0
579,tazawa ramen menteng,https://food.grab.com/id/id/restaurant/tazawa-ramen-menteng-delivery/6-C25DNRLHGA4YNX?,Jakarta,4.6,1,2.0
580,ramen 38 sanpachi sarinah,https://food.grab.com/id/id/restaurant/ramen-38-sanpachi-sarinah-delivery/6-C3JVT7NYRT5CPA?,Jakarta,4.2,1,2.0
581,grains of glory salad menteng,https://food.grab.com/id/id/restaurant/grains-of-glory-salad-menteng-delivery/6-CYWDNABJDEL2DE?,Jakarta,4.7,1,2.0
582,iki bento setiabudi,https://food.grab.com/id/id/restaurant/iki-bento-setiabudi-delivery/6-C2VFALKHEKKGUA?,Jakarta,4.6,1,23.0
583,menya ichiza mangga besar,https://food.grab.com/id/id/restaurant/menya-ichiza-mangga-besar-delivery/IDGFSTI000020zs?,Jakarta,4.6,1,2.0
584,nasi goreng sibungsu kebon sirih,https://food.grab.com/id/id/restaurant/nasi-goreng-sibungsu-kebon-sirih-delivery/6-C2BFWETBBCNDTN?,Jakarta,4.4,1,32.0
585,mie ayam bakso abi manyu petojo selatan,https://food.grab.com/id/id/restaurant/mie-ayam-bakso-abi-manyu-petojo-selatan-delivery/6-C2VCN34GEXUDLN?,Jakarta,4.8,1,2.0
586,nasi goreng pak iyas gambir,https://food.grab.com/id/id/restaurant/nasi-goreng-pak-iyas-gambir-delivery/6-C2WXV8DFLYVYEJ?,Jakarta,4.6,1,65.0
587,cabang bakmi roxy kebon sirih,https://food.grab.com/id/id/restaurant/cabang-bakmi-roxy-kebon-sirih-delivery/6-CY6BEE41MBDWL6?,Jakarta,4.7,1,2.0
588,bakmi roxy cikini,https://food.grab.com/id/id/restaurant/bakmi-roxy-cikini-delivery/IDGFSTI00003inb?,Jakarta,4.7,1,122.0
589,ayam geprek kambal kampung bali,https://food.grab.com/id/id/restaurant/ayam-geprek-kambal-kampung-bali-delivery/6-C3U1FFLWTAL2LN?,Jakarta,4.7,1,2.0
590,mie ayam teh is senen,https://food.grab.com/id/id/restaurant/mie-ayam-teh-is-senen-delivery/6-C26FJ232TY6EVA?,Jakarta,4.8,1,2.0
591,mie ayam yamin petamburan,https://food.grab.com/id/id/restaurant/mie-ayam-yamin-petamburan-delivery/6-C2MFPGKYLXWKDA?,Jakarta,4.9,1,2.0
592,nasi goreng kambing kebon sirih pasar nusantara sarinah,https://food.grab.com/id/id/restaurant/nasi-goreng-kambing-kebon-sirih-pasar-nusantara-sarinah-delivery/6-C3VJNX4XGKEXSE?,Jakarta,4.9,1,2.0
593,nasi tim kita taman sari,https://food.grab.com/id/id/restaurant/nasi-tim-kita-taman-sari-delivery/6-C2NTEBVBSBNJSE?,Jakarta,4.8,1,2.0
594,kwetiau 88 kebon kelapa,https://food.grab.com/id/id/restaurant/kwetiau-88-kebon-kelapa-delivery/6-C3M1PF6DFEKXGJ?,Jakarta,4.6,1,2.0
595,nasi uduk ayam tulang lunak waroeng pak eddy kebon kacang,https://food.grab.com/id/id/restaurant/nasi-uduk-ayam-tulang-lunak-waroeng-pak-eddy-kebon-kacang-delivery/6-CZLYNPKWT6XFV6?,Jakarta,4.6,1,2.0
596,pastaria by legit group tomang,https://food.grab.com/id/id/restaurant/pastaria-by-legit-group-tomang-delivery/6-C24XBAT2NK2DUA?,Jakarta,4.6,1,2.0
597,mie ayam senen,https://food.grab.com/id/id/restaurant/mie-ayam-senen-delivery/6-C3KANK3GRT5BDE?,Jakarta,4.8,1,2.0
598,mie ayam gondangdia 1968 cikini,https://food.grab.com/id/id/restaurant/mie-ayam-gondangdia-1968-cikini-delivery/6-C2LVVF22GE31VJ?,Jakarta,4.7,1,2.0
599,nasi goreng kebuli apjay bakmi jogja cikini,https://food.grab.com/id/id/restaurant/nasi-goreng-kebuli-apjay-bakmi-jogja-cikini-delivery/6-C2MAJTW1UFDHLX?,Jakarta,4.7,1,2.0
600,gokana ramen teppan gajah mada plaza,https://food.grab.com/id/id/restaurant/gokana-ramen-teppan-gajah-mada-plaza-delivery/IDGFSTI00000eej?,Jakarta,4.5,1,2.0
601,lapo siantar tanah jawa senen,https://food.grab.com/id/id/restaurant/lapo-siantar-tanah-jawa-senen-delivery/6-C22VNXBYAKXXNA?,Jakarta,4.5,1,2.0
602,bakmi gang kelinci pasar baru,https://food.grab.com/id/id/restaurant/bakmi-gang-kelinci-pasar-baru-delivery/IDGFSTI00000cat?,Jakarta,4.8,1,2.0
603,bakmi ayam soso maphar,https://food.grab.com/id/id/restaurant/bakmi-ayam-soso-maphar-delivery/6-CZKCFBM3AT2AEJ?,Jakarta,4.7,1,2.0
604,ayam penyet sambel ulek dan sambel ijo jetar kebon kacang,https://food.grab.com/id/id/restaurant/ayam-penyet-sambel-ulek-dan-sambel-ijo-jetar-kebon-kacang-delivery/6-CZMGEJ6ET3JHSA?,Jakarta,3.7,1,2.0
605,bakmi gm stasiun gambir,https://food.grab.com/id/id/restaurant/bakmi-gm-stasiun-gambir-delivery/IDGFSTI0000008e?,Jakarta,4.7,1,2.0
606,cabang bakmi masadi kwitang kwitang,https://food.grab.com/id/id/restaurant/cabang-bakmi-masadi-kwitang-kwitang-delivery/6-CY5CENATJ2DJFA?,Jakarta,4.8,1,2.0
607,bakmi jempol chinese food kebon kacang,https://food.grab.com/id/id/restaurant/bakmi-jempol-chinese-food-kebon-kacang-delivery/IDGFSTI0000031k?,Jakarta,4.7,1,2.0
608,cwie mie malang orens kebon sirih,https://food.grab.com/id/id/restaurant/cwie-mie-malang-orens-kebon-sirih-delivery/6-C2KKLBBYAULXFE?,Jakarta,4.6,1,2.0
609,nasi goreng dan roti bakar ala warkop kramat,https://food.grab.com/id/id/restaurant/nasi-goreng-dan-roti-bakar-ala-warkop-kramat-delivery/6-C3LZC74KENMKCE?,Jakarta,4.3,1,2.0
610,mie ayam pak bejo kramat,https://food.grab.com/id/id/restaurant/mie-ayam-pak-bejo-kramat-delivery/6-CZEUVJCJTTEWC2?,Jakarta,4.7,1,2.0
611,kwetiau 28 aho mall grand indonesia,https://food.grab.com/id/id/restaurant/kwetiau-28-aho-mall-grand-indonesia-delivery/6-C3NYEX5DVJBWV2?,Jakarta,4.8,1,2.0
612,geprek bensu tanah abang,https://food.grab.com/id/id/restaurant/geprek-bensu-tanah-abang-delivery/IDGFSTI00002yg4?,Jakarta,,0,2.0
